,name,city,state,n_students,type,acceptance_difficulty,freshman_satisfaction,grad_rate,resident_cost,nonresident_cost,need_met,merit_aid,avg_grad_debt,gender_mix,pct_american_indian,pct_african_american,pct_asian_pacific_islander,pct_hispanic,pct_international
176,Bluefield State College,Bluefield,WV,1362.0,Pub,Non,0.68,0.168,,,0.65,0.25,29000.0,Coed,0.002,0.078,0.008,0.01,0.021
177,Bluffton University,Bluffton,OH,748.0,Priv,Mod,0.67,0.452,48860.0,48860.0,0.74,0.18,36796.0,Coed,0.003,0.08800000000000001,0.005,0.039,0.013000000000000001
178,Bob Jones University,Greenville,SC,2606.0,Priv,Min,0.82,,29126.0,29126.0,0.66,0.33,21153.0,Coed,0.004,0.023,0.026000000000000002,0.067,0.063
179,Boise Bible College,Boise,ID,174.0,Priv,Min,0.53,,,,0.54,0.08,8648.0,Coed,,,,,
180,Boise State University,Boise,ID,20767.0,Pub,Mod,0.8,,22814.0,39734.0,0.6,0.08,27870.0,Coed,0.004,0.016,0.027000000000000003,0.13699999999999998,0.019
181,Boricua College,New York,NY,1004.0,Priv,Mod,0.53,0.228,,,0.67,0.01,,Coed,,,,,
182,Boston Architectural College,Boston,MA,472.0,Priv,Non,0.75,,,,0.51,,,Coed,0.003,0.066,0.09300000000000001,0.17600000000000002,0.048
183,Boston Baptist College,Boston,MA,96.0,Priv,Mod,0.74,0.22699999999999998,9800.0,9800.0,,0.89,6384.0,Coed,0.0,0.073,,0.083,0.0
184,Boston College,Chestnut Hill,MA,9377.0,Priv,Very,0.95,0.883,74456.0,74456.0,1.0,0.02,20915.0,Coed,0.0,0.043,0.11199999999999999,0.11900000000000001,0.077
185,Boston University,Boston,MA,18515.0,Priv,Very,0.94,0.836,75002.0,75002.0,0.91,0.16,42976.0,Coed,0.001,0.051,0.195,0.139,0.212
186,Bowdoin College,Brunswick,ME,1816.0,Priv,Most,0.96,0.9109999999999999,73800.0,73800.0,1.0,0.01,25482.0,Coed,0.003,0.068,0.07,0.11699999999999999,0.049
187,Bowie State University,Bowie,MD,4711.0,Pub,Min,0.7,0.13,19611.0,30302.0,0.45,0.68,29433.0,Coed,0.001,0.868,0.013000000000000001,0.034,0.013000000000000001
188,Bowling Green State University,Bowling Green,OH,14858.0,Pub,Mod,0.77,0.377,26417.0,34406.0,0.79,0.27,29958.0,Coed,0.002,0.083,0.011000000000000001,0.044000000000000004,0.03
189,Bradley University,Peoria,IL,4606.0,Priv,Mod,0.823,0.594,49190.0,49190.0,0.73,0.32,29233.0,Coed,0.0,0.071,0.035,0.105,0.017
190,Brandeis University,Waltham,MA,3639.0,Priv,Most,0.92,0.8009999999999999,76141.0,76141.0,0.94,0.21,29785.0,Coed,0.001,0.066,0.177,0.10400000000000001,0.2
191,Brandman University,Irvine,CA,,Priv,Not Reported,,,,,,,,Coed,,,,,
192,Brenau University,Gainesville,GA,1754.0,Priv,Mod,0.5,0.335,47340.0,47340.0,0.63,0.17,35719.0,Not Reported,0.004,0.301,0.019,0.10800000000000001,0.048
193,Brescia University,Owensboro,KY,1272.0,Priv,Mod,0.64,0.392,38150.0,38150.0,,0.98,19060.0,Coed,0.003,0.154,0.013000000000000001,0.069,0.012
194,Brevard College,Brevard,NC,705.0,Priv,Min,0.59,0.355,,,0.61,0.24,28511.0,Coed,0.006,0.11199999999999999,0.012,0.022000000000000002,0.065
195,Brewton-Parker College,Mt. Vernon,GA,783.0,Priv,Min,0.49,0.129,32259.0,32259.0,0.73,0.2,28231.0,Coed,0.001,0.179,0.009000000000000001,0.04,0.006
196,Briar Cliff University,Sioux City,IA,1117.0,Priv,Mod,0.789,0.36700000000000005,43426.0,43426.0,0.3,0.34,29484.0,Coed,0.021,0.098,0.022000000000000002,0.16,0.047
197,Bridgewater College,Bridgewater,VA,1839.0,Priv,Mod,0.68,0.583,53000.0,53000.0,0.88,1.0,33744.0,Coed,0.003,0.16699999999999998,0.015,0.07,0.016
198,Bridgewater State University,Bridgewater,MA,9504.0,Pub,Mod,0.78,0.32799999999999996,27476.0,33616.0,,0.14,31349.0,Coed,0.001,0.08900000000000001,0.018000000000000002,0.07200000000000001,0.005
199,Brigham Young University,Provo,UT,31233.0,Priv,Mod,0.9,0.23399999999999999,19236.0,19236.0,0.3,0.57,15701.0,Coed,0.003,0.005,0.026000000000000002,0.062,0.032
200,Brigham Young University - Hawaii,Laie,HI,2555.0,Priv,Mod,0.62,0.256,,,0.75,0.19,12418.0,Coed,,,,,
201,Brigham Young University - Idaho,Rexburg,ID,32458.0,Priv,Mod,0.71,0.131,5321.0,5321.0,,,,Coed,0.004,0.006999999999999999,0.018000000000000002,0.038,0.08800000000000001
202,Brooklyn College (City University of New York),Brooklyn,NY,14406.0,Pub,Mod,0.82,0.248,,,0.88,0.24,15235.0,Coed,0.002,0.222,0.2,0.237,0.034
203,Brown University,Providence,RI,6926.0,Priv,Most,0.98,0.836,77490.0,77490.0,1.0,0.0,29620.0,Coed,0.005,0.07400000000000001,0.161,0.132,0.113
204,Bryan College,Dayton,TN,1401.0,Priv,Mod,0.67,0.409,39650.0,39650.0,0.0,0.88,24610.0,Coed,0.006999999999999999,0.064,0.008,0.051,0.053
205,Bryan College of Health Sciences,Lincoln,NE,,Priv,Mod,,,,,,,,Coed,,,,,
206,Bryant & Stratton College - Eastlake Campus,Eastlake,OH,762.0,Proft,Min,0.28,,,,,,,Coed,,,,,
207,Bryant & Stratton College - Parma Campus,Parma,OH,528.0,Proft,Min,0.6,,,,,,,Coed,,,,,
208,Bryant University,Smithfield,RI,3499.0,Priv,Mod,0.9,0.77,64361.0,64361.0,0.48,0.68,54067.0,Coed,0.004,0.038,0.04,0.07400000000000001,0.08
209,Bryn Athyn College,Bryn Athyn,PA,309.0,Priv,Min,0.65,0.316,39261.0,39261.0,1.0,0.22,,Coed,0.011000000000000001,0.16399999999999998,0.022000000000000002,0.087,0.048
210,Bryn Mawr College,Bryn Mawr,PA,1334.0,Priv,Most,0.92,0.759,73990.0,73990.0,1.0,0.27,25682.0,Not Reported,0.0,0.079,0.159,0.11800000000000001,0.22699999999999998
211,Bucknell University,Lewisburg,PA,3597.0,Priv,Most,0.92,0.846,75800.0,75800.0,0.92,0.19,31087.0,Coed,0.001,0.038,0.061,0.07400000000000001,0.068
212,Buena Vista University,Storm Lake,IA,732.0,Priv,Mod,0.6,0.461,48375.0,48375.0,0.87,0.24,38938.0,Coed,0.004,0.066,0.006999999999999999,0.092,0.025
213,Buffalo State College,Buffalo,NY,8572.0,Pub,Mod,0.662,0.27,26670.0,36580.0,,,26495.0,Coed,0.005,0.337,0.034,0.131,0.013999999999999999
214,Butler University,Indianapolis,IN,4698.0,Priv,Mod,0.89,0.731,61950.0,61950.0,0.64,0.51,38191.0,Coed,0.002,0.037000000000000005,0.035,0.044000000000000004,0.01
215,Cabarrus College of Health Sciences,Concord,NC,443.0,Priv,Mod,,,,,,,,Not Reported,0.002,0.087,0.013000000000000001,0.033,
216,Cabrini University,Radnor,PA,1650.0,Priv,Mod,0.7,0.507,48355.0,48355.0,,0.99,43437.0,Coed,0.001,0.196,0.021,0.098,0.003
217,Cairn University,Langhorne,PA,762.0,Priv,Mod,0.736,0.27399999999999997,42444.0,42444.0,0.79,0.21,35717.0,Coed,0.003,0.132,0.040999999999999995,0.063,0.028999999999999998
218,Caldwell University,Caldwell,NJ,1646.0,Priv,Mod,0.79,0.377,53855.0,53855.0,0.84,0.21,31762.0,Coed,0.001,0.154,0.038,0.308,0.11599999999999999
219,California Baptist University,Riverside,CA,7414.0,Priv,Mod,0.772,0.401,52838.0,52838.0,0.68,0.87,39544.0,Coed,0.006,0.07200000000000001,0.063,0.363,0.02
220,California Christian College,Fresno,CA,16.0,Priv,Non,,1.0,19618.0,19618.0,0.61,,,Coed,0.063,0.188,,0.43799999999999994,0.0
221,California Coast University,Santa Ana,CA,,Proft,Not Reported,,,,,,,,Coed,,,,,
222,California College San Diego,San Diego,CA,1299.0,Priv,Not Reported,0.89,,,,,,,Coed,,,,,
223,California College of the Arts,San Francisco,CA,1528.0,Priv,Mod,0.82,0.39899999999999997,67084.0,67084.0,0.72,0.73,33190.0,Coed,0.003,0.086,0.281,0.188,0.34600000000000003
224,California Institute of Integral Studies,San Francisco,CA,50.0,Priv,Min,,,,,,,,Coed,,0.152,0.022000000000000002,0.152,0.08
225,California Institute of Technology,Pasadena,CA,948.0,Priv,Most,0.9790000000000001,0.8059999999999999,75263.0,75263.0,1.0,0.0,16337.0,Coed,0.0,0.016,0.44299999999999995,0.151,0.08800000000000001
226,California Institute of the Arts,Valencia,CA,949.0,Priv,Very,0.86,0.494,,,0.75,0.14,31293.0,Coed,0.006,0.078,0.134,0.172,0.155
227,California Lutheran University,Thousand Oaks,CA,3059.0,Priv,Mod,0.83,0.6920000000000001,64217.0,64217.0,0.83,0.42,34220.0,Coed,0.003,0.043,0.057,0.34600000000000003,0.033
228,California Maritime Academy,Vallejo,CA,1050.0,Pub,Mod,0.75,0.47200000000000003,24604.0,30292.0,,0.12,28375.0,Coed,0.003,0.024,0.094,0.204,0.008
229,California Miramar University,San Diego,CA,,Priv,Not Reported,,,,,,,,Coed,,,,,
230,"California Polytechnic State University, San Luis Obispo",San Luis Obispo,CA,21037.0,Pub,Mod,0.941,0.48100000000000004,28585.0,42475.0,0.56,0.14,22298.0,Coed,0.001,0.008,0.13699999999999998,0.174,0.023
231,"California State Polytechnic University, Pomona",Pomona,CA,24319.0,Pub,Mod,0.87,0.17800000000000002,27367.0,39247.0,0.62,0.16,22228.0,Coed,0.002,0.036000000000000004,0.239,0.465,0.065
232,California State University Bakersfield,Bakersfield,CA,9196.0,Pub,Min,0.77,0.187,,,0.65,0.18,18143.0,Coed,0.005,0.055,0.065,0.638,0.047
233,California State University Channel Islands,Camarillo,CA,3342.0,Pub,Non,0.76,,,,,,,Coed,,,,,
234,California State University Chico,Chico,CA,16420.0,Pub,Mod,0.85,0.27399999999999997,41606.0,51110.0,0.77,0.23,,Coed,0.005,0.027000000000000003,0.057999999999999996,0.34700000000000003,0.032
235,California State University Dominguez Hills,Carson,CA,13116.0,Pub,Mod,0.7659999999999999,0.06,23432.0,32936.0,0.33,0.18,15512.0,Coed,0.001,0.128,0.096,0.652,0.046
236,California State University East Bay,Hayward,CA,12998.0,Pub,Min,0.753,0.10300000000000001,25099.0,38071.0,0.61,,19149.0,Coed,0.002,0.10800000000000001,0.262,0.36700000000000005,0.063
237,California State University Fresno,Fresno,CA,21528.0,Pub,Min,0.7859999999999999,,,,0.75,0.28,15772.0,Coed,0.004,0.032,0.15,0.531,0.057
238,California State University Fullerton,Fullerton,CA,34751.0,Pub,Mod,0.8809999999999999,0.22,,,0.61,0.15,14965.0,Coed,0.001,0.019,0.23199999999999998,0.46799999999999997,0.061
239,California State University Long Beach,Long Beach,CA,31447.0,Pub,Mod,0.871,0.162,25222.0,35518.0,0.8,0.16,19067.0,Coed,0.001,0.039,0.24100000000000002,0.45799999999999996,0.062
240,California State University Los Angeles,Los Angeles,CA,24002.0,Pub,Mod,0.818,0.085,30481.0,39985.0,0.76,0.0,17024.0,Coed,0.001,0.035,0.14,0.7290000000000001,0.07200000000000001
241,California State University Monterey Bay,Seaside,CA,6717.0,Pub,Mod,0.83,0.272,23363.0,35243.0,,,19962.0,Coed,0.006999999999999999,0.051,0.075,0.43200000000000005,0.061
242,California State University Northridge,Northridge,CA,34900.0,Pub,Mod,0.8,0.14400000000000002,30082.0,35626.0,,0.28,16876.0,Coed,0.001,0.051,0.11,0.5379999999999999,0.081
243,California State University Sacramento,Sacramento,CA,28064.0,Pub,Mod,0.83,0.003,25472.0,37352.0,0.61,0.11,20052.0,Coed,0.003,0.061,0.222,0.319,0.03
244,California State University San Bernardino,San Bernardino,CA,17854.0,Pub,Mod,0.858,0.125,24930.0,34434.0,0.67,0.69,21605.0,Coed,0.002,0.051,0.059000000000000004,0.6990000000000001,0.07200000000000001
245,California State University San Marcos,San Marcos,CA,13962.0,Pub,Mod,0.769,0.157,35176.0,44680.0,0.57,0.01,24304.0,Coed,0.003,0.031,0.099,0.49200000000000005,0.048
246,California State University Stanislaus,Turlock,CA,8891.0,Pub,Mod,0.805,0.13699999999999998,21666.0,33546.0,0.86,0.13,21214.0,Coed,0.004,0.024,0.107,0.5479999999999999,0.039
247,California University of Management and Sciences,Anaheim,CA,,Priv,Not Reported,,,,,,,,Coed,,,,,
248,California University of Pennsylvania,California,PA,5174.0,Pub,Mod,0.7140000000000001,0.418,26438.0,30296.0,0.54,0.29,27381.0,Coed,0.002,0.13699999999999998,0.01,0.035,0.009000000000000001
249,Calumet College of St. Joseph,Whiting,IN,584.0,Priv,Non,0.54,0.20199999999999999,,,0.51,0.59,24431.0,Coed,0.002,0.207,0.01,0.247,0.0
250,Calvary Bible College and Theological Seminary,Kansas City,MO,231.0,Priv,Non,0.529,0.44,22143.0,22143.0,0.75,0.15,19246.0,Coed,0.013000000000000001,0.095,0.035,0.013000000000000001,0.0
251,Calvin College,Grand Rapids,MI,3625.0,Priv,Mod,0.87,0.62,50900.0,50900.0,0.76,0.46,29768.0,Coed,0.002,0.04,0.059000000000000004,0.059000000000000004,0.122
252,Cambridge College,Boston,MA,1090.0,Priv,Non,0.41,,,,0.42,,,Coed,0.003,0.342,0.037000000000000005,0.248,0.052000000000000005
253,Cameron University,Lawton,OK,3944.0,Pub,Non,0.6,0.138,16162.0,25582.0,0.53,0.13,24633.0,Coed,0.064,0.128,0.022000000000000002,0.152,0.033
254,Campbell University,Buies Creek,NC,2934.0,Priv,Mod,0.71,0.307,43710.0,43710.0,0.79,0.97,29975.0,Coed,,,,,
255,Campbellsville University,Campbellsville,KY,5139.0,Priv,Mod,0.64,0.299,39646.0,39646.0,0.73,0.17,21912.0,Coed,0.004,0.139,0.006999999999999999,0.034,0.062
256,Canisius College,Buffalo,NY,2256.0,Priv,Mod,0.85,0.633,43454.0,43454.0,0.8,0.42,34561.0,Coed,0.003,0.09300000000000001,0.031,0.057,0.036000000000000004
257,Capella University,Minneapolis,MN,7487.0,Proft,Min,,,,,,,8000.0,Coed,0.005,0.276,0.015,0.046,0.002
258,Capital University,Columbus,OH,2699.0,Priv,Mod,0.78,0.505,52312.0,52312.0,0.87,1.0,33496.0,Coed,0.002,0.1,0.017,0.039,0.02
259,Capitol College,Laurel,MD,309.0,Priv,Min,,,,,0.5,0.68,34609.0,Coed,,,,,
260,Cardinal Stritch University,Milwaukee,WI,1543.0,Priv,Mod,0.77,0.161,46436.0,46436.0,0.82,0.28,28270.0,Coed,0.006,0.18600000000000003,0.027999999999999997,0.17800000000000002,0.113
261,Caribbean University,Bayamón,PR,2920.0,Priv,Min,0.72,,,,,,,Coed,,,,0.9670000000000001,
262,Carleton College,Northfield,MN,2078.0,Priv,Very,0.96,0.8859999999999999,74275.0,74275.0,1.0,0.11,21020.0,Coed,0.001,0.053,0.086,0.09,0.102
263,Carlos Albizu University - Miami,Miami,FL,356.0,Priv,Mod,0.42,0.25,,,0.65,,,Coed,0.004,0.009000000000000001,0.004,0.893,0.34600000000000003
264,Carlos Albizu University - San Juan,San Juan,PR,142.0,Priv,Non,,0.821,,,1.0,,,Coed,0.0,0.0,,0.951,0.0
265,Carlow University,Pittsburgh,PA,1365.0,Priv,Min,,0.429,45912.0,45912.0,0.72,0.37,,Not Reported,0.002,0.183,0.023,0.02,0.002
266,Carnegie Mellon University,Pittsburgh,PA,6947.0,Priv,Most,0.9670000000000001,0.7490000000000001,74491.0,74491.0,0.97,0.12,27818.0,Coed,0.0,0.05,0.38,0.111,0.221
267,Carolina Christian College,Winston-Salem,NC,47.0,Priv,Non,0.83,,,,0.95,,,Coed,0.0,0.868,,0.019,0.0
268,Carroll College,Helena,MT,1352.0,Priv,Mod,0.79,0.467,49916.0,49916.0,0.81,0.45,30794.0,Coed,0.006,0.006999999999999999,0.017,0.049,0.015
269,Carroll University,Waukesha,WI,2981.0,Priv,Mod,0.792,0.522,45630.0,45630.0,0.88,0.32,35997.0,Coed,0.003,0.016,0.042,0.079,0.028999999999999998
270,Carson-Newman University,Jefferson City,TN,1774.0,Priv,Mod,0.63,0.402,42290.0,42290.0,0.8,0.17,24557.0,Coed,0.006999999999999999,0.09,0.008,0.034,0.034
271,Carthage College,Kenosha,WI,2776.0,Priv,Mod,0.77,0.586,106700.0,106700.0,0.8,0.99,54496.0,Coed,0.005,0.06,0.024,0.13699999999999998,0.011000000000000001
272,Carver College,Atlanta,GA,104.0,Priv,Non,0.56,,,,,,,Coed,,0.986,0.013999999999999999,,0.337
273,Case Western Reserve University,Cleveland,OH,5150.0,Priv,Very,0.925,0.659,70213.0,70213.0,1.0,0.6,31820.0,Coed,0.001,0.05,0.239,0.075,0.133
274,Castleton State College,Castleton,VT,1985.0,Pub,Mod,0.7,0.368,,,,,,Coed,0.005,0.017,0.008,0.024,0.018000000000000002
275,Catawba College,Salisbury,NC,1325.0,Priv,Mod,0.73,0.35200000000000004,45842.0,45842.0,0.77,0.98,29836.0,Coed,0.003,0.201,0.009000000000000001,0.071,0.038
276,Catholic University of America,Washington,DC,3332.0,Priv,Mod,0.87,0.682,67112.0,67112.0,0.81,0.32,46437.0,Coed,0.002,0.047,0.043,0.146,0.055999999999999994
277,Cazenovia College,Cazenovia,NY,893.0,Priv,Min,0.68,0.491,50208.0,50208.0,0.89,0.06,35863.0,Coed,0.01,0.09,0.016,0.054000000000000006,0.006
278,Cedar Crest College,Allentown,PA,1433.0,Priv,Mod,0.82,0.385,57739.0,57739.0,0.81,0.18,39389.0,Not Reported,0.001,0.092,0.10400000000000001,0.027000000000000003,0.004
279,Cedarville University,Cedarville,OH,3759.0,Priv,Mod,0.865,0.61,42664.0,42664.0,0.21,0.96,23822.0,Coed,0.003,0.013999999999999999,0.02,0.018000000000000002,0.016
280,Centenary College of Louisiana,Shreveport,LA,552.0,Priv,Mod,0.76,,55750.0,55750.0,0.78,0.4,27359.0,Coed,0.006,0.14300000000000002,0.022000000000000002,0.106,0.027000000000000003
281,Centenary University,Hackettstown,NJ,1518.0,Priv,Mod,0.87,0.456,44442.0,44442.0,0.73,0.24,25019.0,Coed,0.002,0.106,0.016,0.11900000000000001,0.027000000000000003
282,Central Baptist College,Conway,AR,832.0,Priv,Min,0.73,0.188,23700.0,23700.0,,,,Coed,0.015,0.19699999999999998,0.017,0.027000000000000003,0.022000000000000002
283,Central Christian College of Kansas,McPherson,KS,466.0,Priv,Min,0.72,0.40700000000000003,35060.0,35060.0,0.78,0.96,20000.0,Coed,,,,,
284,Central Christian College of the Bible,Moberly,MO,417.0,Priv,Non,0.57,,20700.0,20700.0,,,,Coed,,,,,
285,Central College,Pella,IA,1274.0,Priv,Mod,0.78,0.597,53402.0,53402.0,0.83,0.21,36854.0,Coed,0.002,0.021,0.015,0.043,0.013000000000000001
286,Central Connecticut State University,New Britain,CT,9546.0,Pub,Mod,0.74,0.264,26861.0,38663.0,0.65,0.42,29728.0,Coed,0.001,0.125,0.047,0.16,0.013999999999999999
287,Central Methodist University,Fayette,MO,1060.0,Priv,Mod,0.6759999999999999,0.431,38900.0,38900.0,0.76,0.96,30798.0,Coed,0.005,0.087,0.004,0.040999999999999995,0.063
288,Central Michigan University,Mount Pleasant,MI,16432.0,Pub,Mod,0.77,0.278,25668.0,25668.0,0.83,0.29,32453.0,Coed,0.008,0.09699999999999999,0.012,0.051,0.027000000000000003
289,Central Penn College,Summerdale,PA,1196.0,Proft,Min,0.47,,28930.0,28930.0,,,,Coed,0.031,0.215,0.033,0.044000000000000004,0.006999999999999999
290,Central State University,Wilberforce,OH,2099.0,Pub,Min,0.54,0.106,20816.0,22816.0,0.05,,,Coed,0.001,0.9209999999999999,0.001,0.006,0.043
291,Central Washington University,Ellensburg,WA,14427.0,Pub,Mod,0.693,0.309,24021.0,39702.0,0.6,0.02,22900.0,Coed,0.005,0.040999999999999995,0.051,0.163,0.032
292,Central Yeshiva Tomchei Tmimim-Lubavitch,Brooklyn,NY,582.0,Priv,Not Reported,,,,,,,,Men,,,,,
293,Centre College,Danville,KY,1450.0,Priv,Very,0.91,0.802,55420.0,55420.0,0.89,0.35,26313.0,Coed,0.002,0.051,0.052000000000000005,0.059000000000000004,0.071
294,Chadron State College,Chadron,NE,2199.0,Pub,Non,0.64,,,,,,11000.0,Coed,,,,,
295,Chamberlain College of Nursing,St. Louis,MO,543.0,Proft,Mod,,,,,,,,Coed,0.004,0.115,0.02,0.02,0.0
296,Chamberlain College of Nursing,Indianapolis,IN,265.0,Proft,Not Reported,,,,,,,,Coed,0.0,0.284,0.015,0.045,0.0
297,Chamberlain College of Nursing,Atlanta,GA,996.0,Proft,Not Reported,,,,,,,,Coed,0.003,0.43700000000000006,0.075,0.066,0.006
298,Chamberlain College of Nursing,Arlington,VA,544.0,Proft,Not Reported,,,,,,,,Coed,0.301,0.301,0.153,0.075,0.009000000000000001
299,Chamberlain College of Nursing,Phoenix,AZ,633.0,Proft,Not Reported,,,,,,,,Coed,0.008,0.043,0.076,0.203,0.002
300,Chamberlain College of Nursing,Houston,TX,439.0,Proft,Mod,,,,,,,,Coed,0.0,0.32899999999999996,0.166,0.205,0.009000000000000001
301,Chamberlain College of Nursing,Miramar,FL,567.0,Proft,Mod,,,,,,,,Coed,0.002,0.292,0.049,0.415,0.002
302,Chamberlain College of Nursing,Cleveland,OH,218.0,Proft,Not Reported,,,,,,,,Coed,0.0,0.226,0.027999999999999997,0.06,0.005
303,Chamberlain College of Nursing,Tinley Park,IL,665.0,Proft,Not Reported,,,,,,,,Coed,0.0,0.151,0.040999999999999995,0.188,0.0
304,Chamberlain College of Nursing ,Jacksonville,FL,485.0,Proft,Not Reported,,,,,,,,Coed,0.0,0.303,0.087,0.099,0.0
305,Chamberlain College of Nursing ,Addison,IL,14259.0,Proft,Not Reported,,,,,,,,Coed,0.002,0.10300000000000001,0.057999999999999996,0.099,0.003
306,Chamberlain College of Nursing ,Columbus,OH,500.0,Proft,Not Reported,,,,,,,,Coed,0.0,0.14400000000000002,0.048,0.04,0.0
307,Chamberlain College of Nursing ,Chicago,IL,940.0,Proft,Not Reported,,,,,,,,Coed,0.001,0.086,0.16899999999999998,0.213,0.01
308,Chaminade University of Honolulu,Honolulu,HI,1157.0,Priv,Mod,0.77,0.37799999999999995,44511.0,44511.0,0.71,0.98,23933.0,Coed,0.004,0.031,0.635,0.045,0.013999999999999999
309,Champlain College,Burlington,VT,2129.0,Priv,Mod,0.78,0.539,61012.0,61012.0,0.71,0.22,35383.0,Coed,0.002,0.027000000000000003,0.03,0.067,0.008
310,Chapman University,Orange,CA,7020.0,Priv,Very,0.91,0.693,75072.0,75072.0,0.76,0.56,28374.0,Coed,0.001,0.018000000000000002,0.125,0.157,0.039
311,Charles R. Drew University of Medicine and Science,Los Angeles,CA,139.0,Priv,Mod,,,29058.0,29058.0,,,,Coed,0.0,0.261,0.157,0.46299999999999997,0.036000000000000004
312,Charleston Southern University,Charleston,SC,3062.0,Priv,Mod,0.66,0.242,36460.0,36460.0,0.81,0.31,20252.0,Coed,0.006,0.244,0.017,0.038,0.006999999999999999
313,Charlotte Christian College and Theological Seminary,Charlotte,NC,65.0,Priv,Non,0.67,,,,0.0,,33034.0,Coed,0.0,0.8640000000000001,0.03,0.0,0.043
314,Charter College,Anchorage,AK,516.0,Proft,Non,,,,,,,,Coed,,,,,
315,Charter Oak State College,New Britain,CT,1416.0,Pub,Non,,,,,,,,Coed,0.004,0.172,0.019,0.159,0.006999999999999999
316,Chatham University,Pittsburgh,PA,1208.0,Priv,Mod,0.851,0.508,52132.0,52132.0,0.68,0.88,35817.0,Not Reported,0.004,0.057999999999999996,0.027000000000000003,0.035,0.055
317,Chestnut Hill College,Philadelphia,PA,1364.0,Priv,Mod,0.7859999999999999,0.467,59693.0,59693.0,0.66,0.2,32278.0,Coed,0.001,0.34299999999999997,0.021,0.09300000000000001,0.023
318,Cheyney University of Pennsylvania,Cheyney,PA,997.0,Pub,Min,0.55,0.107,21999.0,27015.0,0.87,0.33,21000.0,Coed,0.0,0.857,0.001,0.037000000000000005,0.002
319,Chicago State University,Chicago,IL,3912.0,Pub,Min,0.53,0.025,26541.0,35047.0,0.42,,29731.0,Coed,,0.769,0.006,0.069,0.04
320,Chowan University,Murfreesboro,NC,1498.0,Priv,Min,0.48,0.122,35380.0,35380.0,0.67,0.05,35882.0,Coed,0.006999999999999999,0.7190000000000001,0.006,0.037000000000000005,0.032
321,Christendom College,Front Royal,VA,493.0,Priv,Mod,0.85,,37880.0,37880.0,0.76,0.44,32750.0,Coed,,0.002,0.021,0.046,0.027999999999999997
322,Christian Brothers University,Memphis,TN,1590.0,Priv,Mod,0.79,0.375,44026.0,44026.0,0.75,0.34,36886.0,Coed,0.008,0.26899999999999996,0.053,0.083,0.042
323,Christopher Newport University,Newport News,VA,4857.0,Pub,Mod,0.87,0.628,31738.0,44204.0,0.68,0.4,31767.0,Coed,0.002,0.065,0.032,0.057,0.004
324,Cincinnati Christian University ,Cincinnati,OH,620.0,Priv,Min,,,25588.0,25588.0,0.6,0.13,25089.0,Coed,0.004,0.184,0.01,0.012,0.016
325,City College - Fort Lauderdale,Fort Lauderdale,FL,677.0,Priv,Not Reported,,,,,,,,Coed,,,,,
326,City College of New York,New York,NY,13411.0,Pub,Mod,0.92,0.11800000000000001,,,,,,Coed,0.002,0.16399999999999998,0.257,0.40700000000000003,0.062
327,City University of Seattle,Seattle,WA,1035.0,Priv,Non,,0.28600000000000003,,,,,,Coed,,,,,
328,Claflin University,Orangeburg,SC,1836.0,Priv,Min,0.7,0.287,25966.0,25966.0,0.48,0.13,31747.0,Coed,0.008,0.9490000000000001,0.004,0.016,0.037000000000000005
